clip_id,take_folder,activity,ground_truth,exo_full_answer,exo_predicted,exo_correct,ego_full_answer,ego_predicted,ego_correct
0b7cd6fd-7b71-4ccd-89ba-892e2c0f5597,utokyo_soccer_8000_46_47_6,Soccer,Late Expert,Observations: A man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground. The man X kicks the ball with his right foot. The man X runs towards the ball on the ground.,Unknown,False,"Observations: A man X kicks a ball towards a goal. The ball goes into the goal. A man Y kicks a ball towards a goal. The ball goes into the goal. A man Z kicks a ball towards a goal. The ball goes into the goal. A man W kicks a ball towards a goal. The ball goes into the goal.

Errors: None.

Skill Level: Intermediate Expert",Intermediate Expert,False
2fbd4068-86e0-4893-b9c6-10c88fa8275c,uniandes_basketball_004_41,Basketball,Novice,"Observations: The person is playing basketball. She dribbles the ball, runs towards the basket, jumps, and throws the ball into the hoop.

Errors: The person could improve her form by maintaining better balance while running and jumping. Additionally, she could work on her shooting technique to increase accuracy.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person throws the ball towards the basketball hoop.

Errors: The person throws the ball too high, so it bounces on the ground before going through the hoop.

Skill Level: Novice",Novice,True
1c9a978e-3921-44e5-8eab-f9e5401822cf,iiith_cooking_43_1,Cooking,Intermediate Expert,"Observations: The woman is stirring a pot on the stove with a spoon. She is wearing a brown sari and glasses. There is a green strainer on the counter next to the stove. There are several pots and pans on the shelves above the stove. There is a microwave oven on the counter to the right of the stove.

Errors: The woman is not using the spoon correctly. She should be holding the spoon with her dominant hand and using her other hand to hold the pot steady. She should also be using a circular motion when stirring to ensure that all parts of the food are cooked evenly.

Skill Level: Novice",Novice,False,"Observations: The person picks up a pair of tongs from the countertop with her right hand. She uses the tongs to stir the food in the pot on the stove with her right hand. She then places the tongs back on the countertop with her right hand.

Errors: None.

Skill Level: Intermediate Expert",Intermediate Expert,True
0eac0520-a5d8-4a45-bf08-112f5f472850,unc_basketball_02-24-23_01_40,Basketball,Early Expert,"Observations: The man X throws the ball to the man Y. The man Y catches the ball with his hands. The man Y throws the ball to the man X. The man X catches the ball with his hands. The man X throws the ball to the man Y. The man Y catches the ball with his hands. The man Y throws the ball to the man X. The man X catches the ball with his hands.

Errors: None.

Skill Level: Intermediate Expert",Intermediate Expert,False,Observations: The man X throws the ball to C. C catches the ball with his hands. C throws the ball to the man X. The man X catches the ball with his hands. The man X throws the ball to C. C catches the ball with his hands. C throws the ball to the man X. The man X catches the ball with his hands. The man X throws the ball to C. C catches the ball with his hands. C throws the ball to the man X. The man X catches the ball with his hands. The man X throws the ball to C. C catches the ball with his hands. C throws the ball to the man X. The man X catches the ball with his hands. The man X throws the ball to C. C catches the ball with his hands. C throws the ball to the man X. The man X catches the ball with his hands. The man X throws the ball to C. C catches the ball with his hands. C throws the ball to the man X. The man X catches the ball with his hands. The man X throws the ball to C. C catches the ball with his hands. C throws the ball to the man X. The man X catches the ball with his hands. The man X throws the ball to C. C catches the ball with his hands. C throws the ball to the man X. The man X catches the ball with his hands. The man X throws the ball to C.,Unknown,False
46e0152d-45be-46a4-a44a-c1967f89d3aa,iiith_cooking_25_1,Cooking,Intermediate Expert,"Observations: The woman stirs the pot on the stove with a spoon.

Errors: None.

Skill Level: Intermediate Expert",Intermediate Expert,True,"Observations: The woman stirs the pot on the stove with a spoon. She then picks up a container and adds something to the pot. She continues stirring the pot.

Errors: The woman is not wearing an apron, which could be useful for cooking.

Skill Level: Intermediate Expert",Intermediate Expert,True
10fbe798-2bdb-4d5b-8bbd-00a5f49fd391,uniandes_basketball_002_11,Basketball,Intermediate Expert,"Observations: A woman is standing on a basketball court. She is holding a basketball in her right hand. She is looking at the basketball hoop.

Errors: The woman is not moving.

Skill Level: Novice",Novice,False,"Observations: The person holds a basketball with both hands.

Errors: N/A

Skill Level: Intermediate Expert",Intermediate Expert,True
03672458-fd03-4e1e-9754-776175089ab0,upenn_0407_Violin_1_5,Music,Late Expert,"Observations: The person is playing the violin while wearing a head-mounted device. They are seated on a chair and holding the violin with their left hand, while using the bow with their right hand to play the strings.

Errors: The person seems to be struggling with the head-mounted device, which might be causing discomfort or hindering their ability to focus on playing the violin. Additionally, they seem to be having difficulty maintaining proper posture and hand positioning, which could affect the quality of their performance.

Skill Level: Novice",Novice,False,"Observations: The person plays the violin.

Errors: The person moves the violin stick while playing.

Skill Level: Intermediate Expert",Intermediate Expert,False
1c504968-4f68-48dc-bee3-159fa197af65,iiith_cooking_57_4,Cooking,Early Expert,"Observations: The woman picks up a knife from the counter with her right hand, then uses it to cut vegetables on a cutting board. She then places the knife back on the counter.

Errors: None.

Skill Level: Intermediate Expert",Intermediate Expert,False,Observations: The woman picks up the camera tripod with her right hand and adjusts it. She then places the camera on the counter top. She picks up the bowl with her left hand and places it on the counter top. She picks up the knife with her right hand and places it on the cutting board. She picks up the cucumber with her left hand and places it on the cutting board. She picks up the tomato with her right hand and places it on the cutting board. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the tomato into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces. She picks up the knife with her right hand and cuts the cucumber into small pieces.,Unknown,False
09ca3310-232c-4f3f-b201-3632ea8c6b75,sfu_cooking_003_3,Cooking,Early Expert,Observations: A man X picks a bottle of seasoning from the counter with his right hand. The man X walks towards the cooker. The man X opens the seasoning bottle with his left hand. The man X pours the seasoning into the pot on the cooker with his right hand. The man X closes the seasoning bottle with his left hand. The man X walks back to the counter. The man X picks a bottle of oil from the counter with his right hand. The man X walks towards the cooker. The man X opens the oil bottle with his left hand. The man X pours the oil into the pot on the cooker with his right hand. The man X closes the oil bottle with his left hand. The man X walks back to the counter. The man X picks a bottle of salt from the counter with his right hand. The man X walks towards the cooker. The man X opens the salt bottle with his left hand. The man X pours the salt into the pot on the cooker with his right hand. The man X closes the salt bottle with his left hand. The man X walks back to the counter. The man X picks a bottle of pepper from the counter with his right hand. The man X walks towards the cooker. The man X opens the pepper bottle with his left hand. The man X pours the pepper into the pot on the cooker with his right hand. The man X closes the pepper bottle with his left hand. The man X walks back to the counter. The,Unknown,False,"Observations: The person picks up a bottle of sauce from the counter with her left hand. She then picks up a spoon from the bowl on the counter with her right hand. She pours the sauce into the bowl with the spoon.

Errors: None.

Skill Level: Intermediate Expert",Intermediate Expert,False
3ac49447-8437-4e1a-b772-06f4c79afe96,uniandes_basketball_004_42,Basketball,Novice,"Observations: A man is playing basketball. He is holding a ball with his right hand. He is walking towards the basket.

Errors: The man is not dribbling the ball. He is not shooting the ball.

Skill Level: Novice",Novice,True,Observations: A man X throws a ball to C. C catches the ball with both hands. C throws the ball to X. X catches the ball with his right hand. X throws the ball to C. C catches the ball with both hands. C throws the ball to X. X catches the ball with his right hand. X throws the ball to C. C catches the ball with both hands. C throws the ball to X. X catches the ball with his right hand. X throws the ball to C. C catches the ball with both hands. C throws the ball to X. X catches the ball with his right hand. X throws the ball to C. C catches the ball with both hands. C throws the ball to X. X catches the ball with his right hand. X throws the ball to C. C catches the ball with both hands. C throws the ball to X. X catches the ball with his right hand. X throws the ball to C. C catches the ball with both hands. C throws the ball to X. X catches the ball with his right hand. X throws the ball to C. C catches the ball with both hands. C throws the ball to X. X catches the ball with his right hand. X throws the ball to C. C catches the ball with both hands. C throws the ball to X. X catches the ball with his right hand. X throws the ball to C. C catches the ball with both hands. C,Unknown,False
0254b6c0-4d78-471e-b3cf-07bb1e133f96,unc_basketball_03-31-23_02_2,Basketball,Late Expert,"Observations: The man jumps up and throws the ball into the basket.

Errors: The man should have thrown the ball with both hands to increase accuracy.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The man X throws the ball into the basket.

Errors: The ball hits the backboard and falls down.

Skill Level: Intermediate Expert",Intermediate Expert,False
0a6f112f-6cd8-4c53-adda-0d7862804b87,unc_basketball_02-24-23_01_27,Basketball,Intermediate Expert,"Observations: The man is playing basketball. He is holding a ball with both hands. He is walking on the basketball court.

Errors: The man is not dribbling the ball. He is not shooting the ball.

Skill Level: Novice",Novice,False,Observations: The man X throws the ball to C. C catches the ball with his right hand. C throws the ball to the basketball hoop. The ball goes through the basketball hoop. C walks towards the basketball hoop. C picks up the ball from the ground. C throws the ball to the basketball hoop. The ball goes through the basketball hoop. C walks towards the basketball hoop. C picks up the ball from the ground. C throws the ball to the basketball hoop. The ball goes through the basketball hoop. C walks towards the basketball hoop. C picks up the ball from the ground. C throws the ball to the basketball hoop. The ball goes through the basketball hoop. C walks towards the basketball hoop. C picks up the ball from the ground. C throws the ball to the basketball hoop. The ball goes through the basketball hoop. C walks towards the basketball hoop. C picks up the ball from the ground. C throws the ball to the basketball hoop. The ball goes through the basketball hoop. C walks towards the basketball hoop. C picks up the ball from the ground. C throws the ball to the basketball hoop. The ball goes through the basketball hoop. C walks towards the basketball hoop. C picks up the ball from the ground. C throws the ball to the basketball hoop. The ball goes through the basketball hoop. C walks towards the basketball hoop. C picks up the ball from the ground. C throws the ball to the basketball hoop. The ball goes through the basketball,Unknown,False
01d6b5e1-4a4a-4e6b-a067-3bc7c7b83f0c,indiana_music_14_4,Music,Late Expert,"Observations: The person is playing the piano with both hands, moving his fingers across the keys. He appears to be focused on the sheet music in front of him.

Errors: There are no apparent errors in the person's movement. His posture and hand positioning suggest that he is playing the piano correctly.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person plays the piano with both hands. The person looks at the sheet music while playing the piano.

Errors: The person does not look at the sheet music while playing the piano.

Skill Level: Intermediate Expert",Intermediate Expert,False
3db860b7-a23a-4d9b-a988-4b656a608122,georgiatech_cooking_01_03_4,Cooking,Novice,"Observations: A man is standing in the kitchen. He is holding a bottle of oil in his right hand. He is pouring the oil into a pan on the stove with his right hand. The woman is standing at the counter in the background.

Errors: None.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The man picks up a piece of food from the chopping board with his left hand, then picks up a knife with his right hand. He cuts the food into smaller pieces.

Errors: None.

Skill Level: Intermediate Expert",Intermediate Expert,False
655b89a8-9725-4756-9fc0-db01a580d88a,unc_basketball_03-31-23_02_38,Basketball,Late Expert,"Observations: The man jumps up and throws the ball into the hoop.

Errors: The man jumps up and throws the ball into the hoop.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The man X throws the ball into the basket.

Errors: The ball hits the backboard and falls down.

Skill Level: Intermediate Expert",Intermediate Expert,False
1ec1409c-a3fd-46ab-8698-99f9317e9f13,iiith_cooking_02_3,Cooking,Novice,"Observations: The man X picks up a cup from the table with his right hand. He pours water into the cup from the kettle on the table with his left hand. He places the cup back on the table with his right hand. He picks up the lid of the kettle from the table with his left hand. He places the lid on the kettle with his left hand. He picks up the kettle from the table with his right hand. He places the kettle on the table with his right hand.

Errors: None.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person picks up a spoon from the table, then stirs the food in the pot on the stove with the spoon. The person then picks up a bowl from the table, then scoops some food from the pot into the bowl with the spoon. The person then places the bowl on the table.

Errors: The person should have used a spatula to stir the food in the pot instead of a spoon. The person should have used a spoon to scoop the food from the pot into the bowl instead of a spoon.

Skill Level: Novice",Novice,True
1771a0c1-fdf9-45f3-9049-b8e2fbd77ce6,sfu_basketball_09_4,Basketball,Novice,"Observations: The woman is playing basketball. She is holding a ball with her right hand. She is jumping up to throw the ball into the basket.

Errors: The woman is not throwing the ball into the basket. She is jumping up to throw the ball into the basket.

Skill Level: Novice",Novice,True,Observations: The man X throws the ball to C. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball to the basket. The ball goes through the basket. C catches the ball with both hands. C throws the ball,Unknown,False
d870a86a-386d-43bd-9292-e1784d9de9cb,sfu_basketball_06_12,Basketball,Novice,"Observations: The man A throws the ball to the man B who catches it. Then, the man B throws the ball to the man C who catches it. After that, the man C throws the ball to the man D who catches it. Finally, the man D throws the ball to the man A who catches it.

Errors: There are no errors in the movement.

Skill Level: Intermediate Expert",Intermediate Expert,False,Observations: A man X throws a ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C. C catches the ball. C throws the ball to B. B catches the ball. B throws the ball to C.,Unknown,False
80e3f935-b9f6-49cc-83b1-f5cff4761496,sfu_basketball_06_20,Basketball,Novice,"Observations: The man in the blue shirt is playing basketball. He is holding a ball with both hands, and he is jumping to throw the ball into the hoop.

Errors: The man in the blue shirt is not wearing a helmet, which could be dangerous if he falls while jumping.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person throws the ball towards the basketball hoop.

Errors: The person throws the ball too high.

Skill Level: Novice",Novice,True
0de804e8-619a-4e39-8dfb-e1244898c6cd,upenn_0728_Guitar_1_2,Music,Intermediate Expert,"Observations: The man is playing the guitar while sitting on a chair. He is wearing a helmet and glasses. His left hand is on the neck of the guitar, pressing down on the strings. His right hand is strumming the guitar.

Errors: The man's left hand is not positioned correctly on the neck of the guitar. It should be placed on the fretboard to press down on the strings. Additionally, his right hand is not strumming the guitar in a consistent manner.

Skill Level: Novice",Novice,False,"Observations: The person is playing the guitar with his left hand on the neck of the guitar and his right hand plucking the strings.

Errors: The person is not moving his left hand on the neck of the guitar.

Skill Level: Intermediate Expert",Intermediate Expert,True
06ba749b-bb6d-40f1-9ff8-464c07b94a3f,upenn_0726_Piano_1_5,Music,Intermediate Expert,"Observations: The man is playing the piano with his right hand on the keys.

Errors: The man is not looking at the sheet music while playing the piano.

Skill Level: Novice",Novice,False,"Observations: The person plays piano with both hands.

Errors: The person plays piano with both hands.

Skill Level: Intermediate Expert",Intermediate Expert,True
0015e453-3227-41b0-bd64-03c134abe054,sfu_cooking_013_3,Cooking,Novice,"Observations: The man is standing in front of the stove, looking at the pot on it.

Errors: There are no apparent errors in his movement.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: A person is cooking on a stove. The person is holding a pan with a spoon in it. The person is stirring food in a pan.

Errors: The person is not using a spatula to flip the food.

Skill Level: Novice",Novice,True
